user_id,date,session_duration_mins,quests_completed,login_hour,streak_days,doomscroll_triggered
5166,2038-02-21,510.6,5,21,17,1
5167,2038-02-22,563.4,6,21,24,0
5168,2038-02-23,376.2,7,22,8,0
5169,2038-02-24,568.2,5,23,19,1
5170,2038-02-25,393.6,4,22,13,1
5171,2038-02-26,378.0,5,21,8,0
5172,2038-02-27,460.2,5,23,19,1
5173,2038-02-28,478.8,4,21,14,1
5174,2038-03-01,580.8,6,22,17,1
5175,2038-03-02,654.6,7,22,23,1
5176,2038-03-03,446.4,5,22,12,0
5177,2038-03-04,510.0,4,22,14,0
5178,2038-03-05,343.2,4,21,7,1
5179,2038-03-06,375.0,4,21,10,1
5180,2038-03-07,393.6,6,22,12,0
5181,2038-03-08,507.6,6,22,13,0
5182,2038-03-09,264.6,4,21,2,0
5183,2038-03-10,630.6,5,22,19,1
5184,2038-03-11,536.4,5,21,15,1
5185,2038-03-12,396.0,4,21,14,1
5186,2038-03-13,564.6,3,23,21,1
5187,2038-03-14,455.4,5,21,19,1
5188,2038-03-15,313.2,4,23,11,1
5189,2038-03-16,260.4,5,22,9,1
5190,2038-03-17,340.8,4,22,15,1
5191,2038-03-18,545.4,3,21,19,1
5192,2038-03-19,477.0,3,22,11,1
5193,2038-03-20,521.4,5,22,16,1
5194,2038-03-21,615.6,5,21,20,1
5195,2038-03-22,512.4,9,22,16,0
5196,2038-03-23,285.0,4,21,5,1
5197,2038-03-24,358.8,5,23,7,0
5198,2038-03-25,588.6,5,21,21,1
5199,2038-03-26,437.4,5,22,12,1
5200,2038-03-27,425.4,7,22,14,0
5201,2038-03-28,397.8,6,22,15,1
5202,2038-03-29,541.2,6,22,18,1
5203,2038-03-30,279.0,4,22,8,1
5204,2038-03-31,435.6,6,21,10,0
5205,2038-04-01,358.8,5,21,7,1
5206,2038-04-02,323.4,7,23,3,0
5207,2038-04-03,409.8,7,22,14,0
5208,2038-04-04,259.8,3,21,8,1
5209,2038-04-05,415.2,4,22,16,1
5210,2038-04-06,459.6,3,22,9,1
5211,2038-04-07,274.8,6,22,6,0
5212,2038-04-08,424.8,4,22,17,1
5213,2038-04-09,495.0,4,23,14,1
5214,2038-04-10,385.2,5,22,11,1
5215,2038-04-11,353.4,6,21,12,0
5216,2038-04-12,563.4,7,22,15,0
5217,2038-04-13,564.6,6,21,20,0
5218,2038-04-14,490.2,4,22,14,1
5219,2038-04-15,488.4,4,22,14,1
5220,2038-04-16,541.8,6,21,10,1
5221,2038-04-17,386.4,7,22,11,0
5222,2038-04-18,150.0,5,22,2,0
5223,2038-04-19,294.6,5,21,8,0
5224,2038-04-20,383.4,5,23,7,0
5225,2038-04-21,336.6,3,22,7,1
5226,2038-04-22,357.6,6,23,10,1
5227,2038-04-23,415.8,5,21,11,1
5228,2038-04-24,403.8,7,22,7,0
5229,2038-04-25,633.0,6,22,18,1
5230,2038-04-26,496.2,2,22,15,1
5231,2038-04-27,506.4,7,23,13,0
5232,2038-04-28,393.0,5,21,15,1
5233,2038-04-29,302.4,5,22,4,1
5234,2038-04-30,252.0,4,22,4,1
5235,2038-05-01,460.8,6,22,17,0
5236,2038-05-02,578.4,4,22,23,1
5237,2038-05-03,376.2,7,22,12,0
5238,2038-05-04,640.2,6,20,22,1
5239,2038-05-05,353.4,6,22,12,1
5240,2038-05-06,399.0,8,22,9,0
5241,2038-05-07,565.8,5,22,16,0
5242,2038-05-08,219.0,4,21,2,1
5243,2038-05-09,354.6,4,22,9,1
5244,2038-05-10,354.6,6,22,8,0
5245,2038-05-11,282.6,3,22,7,1
5246,2038-05-12,462.6,5,22,10,0
5247,2038-05-13,321.0,6,21,13,1
5248,2038-05-14,514.8,6,21,18,1
5249,2038-05-15,420.0,4,22,17,0
5250,2038-05-16,311.4,8,20,5,0
5251,2038-05-17,639.0,5,22,22,1
5252,2038-05-18,577.2,5,21,18,0
5253,2038-05-19,433.2,5,22,12,1
5254,2038-05-20,564.6,5,23,18,1
5255,2038-05-21,284.4,6,21,8,1
5256,2038-05-22,504.6,4,22,16,1
5257,2038-05-23,199.2,5,22,3,1
5258,2038-05-24,429.0,8,21,11,0
5259,2038-05-25,486.0,5,23,18,1
5260,2038-05-26,348.0,6,21,10,0
5261,2038-05-27,377.4,4,23,10,1
5262,2038-05-28,457.8,3,21,9,1
5263,2038-05-29,404.4,5,21,11,0
5264,2038-05-30,450.0,7,21,7,0
5265,2038-05-31,645.6,2,21,19,1
5266,2038-06-01,294.0,3,21,7,1
5267,2038-06-02,473.4,6,22,13,1
5268,2038-06-03,529.2,5,23,16,1
5269,2038-06-04,177.0,5,23,9,1
5270,2038-06-05,186.0,2,22,5,1
5271,2038-06-06,394.8,5,22,9,0
5272,2038-06-07,415.2,7,22,10,0
5273,2038-06-08,511.8,6,20,16,1
5274,2038-06-09,339.6,6,22,11,1
5275,2038-06-10,565.2,5,22,12,1
5276,2038-06-11,327.6,7,21,6,0
5277,2038-06-12,463.8,4,21,11,1
5278,2038-06-13,605.4,3,22,18,1
5279,2038-06-14,527.4,4,22,17,1
5280,2038-06-15,379.8,4,21,10,1
5281,2038-06-16,549.0,6,21,16,1
5282,2038-06-17,376.2,5,21,11,0
5283,2038-06-18,523.8,5,22,14,0
5284,2038-06-19,403.8,7,21,11,0
5285,2038-06-20,368.4,6,23,8,0
5286,2038-06-21,339.0,5,21,7,0
5287,2038-06-22,414.0,5,21,14,0
5288,2038-06-23,199.8,3,22,2,1
5289,2038-06-24,589.2,5,22,17,1
5290,2038-06-25,436.8,4,22,11,1
5291,2038-06-26,428.4,6,20,9,0
5292,2038-06-27,566.4,4,22,16,1
5293,2038-06-28,175.8,6,22,2,0
5294,2038-06-29,367.8,6,22,14,0
5295,2038-06-30,618.6,7,23,19,0
5296,2038-07-01,286.2,7,23,6,0
5297,2038-07-02,420.6,6,22,10,1
5298,2038-07-03,544.8,5,21,14,1
5299,2038-07-04,257.4,4,21,5,0
5300,2038-07-05,396.6,7,21,13,0
5301,2038-07-06,600.6,3,21,24,1
5302,2038-07-07,448.2,4,21,13,1
5303,2038-07-08,361.8,5,21,13,0
5304,2038-07-09,333.0,7,22,7,0
5305,2038-07-10,563.4,6,22,18,0
5306,2038-07-11,233.4,7,22,2,1
5307,2038-07-12,315.6,4,21,12,1
5308,2038-07-13,573.6,3,22,16,1
5309,2038-07-14,217.8,3,21,2,1
5310,2038-07-15,211.8,7,23,3,0
5311,2038-07-16,325.8,5,20,5,0
5312,2038-07-17,582.0,6,21,18,0
5313,2038-07-18,294.0,3,22,9,1
5314,2038-07-19,498.0,6,21,16,1
5315,2038-07-20,450.0,4,23,15,1
5316,2038-07-21,245.4,6,22,5,1
5317,2038-07-22,416.4,6,23,10,0
5318,2038-07-23,347.4,5,23,11,0
5319,2038-07-24,499.2,2,22,14,1
5320,2038-07-25,385.2,4,22,13,1
5321,2038-07-26,486.6,6,21,12,1
5322,2038-07-27,486.0,5,23,17,1
5323,2038-07-28,661.2,6,21,17,0
5324,2038-07-29,338.4,5,22,5,1
5325,2038-07-30,368.4,5,21,10,1
5326,2038-07-31,366.0,3,21,12,1
5327,2038-08-01,459.0,5,23,12,1
5328,2038-08-02,530.4,5,22,14,0
5329,2038-08-03,490.8,6,22,14,1
5330,2038-08-04,438.6,4,22,15,1
5331,2038-08-05,570.0,8,21,15,0
5332,2038-08-06,412.2,6,22,11,0
5333,2038-08-07,350.4,5,23,10,1
5334,2038-08-08,678.6,5,21,18,0
5335,2038-08-09,414.6,4,21,10,0
5336,2038-08-10,511.2,4,22,15,1
5337,2038-08-11,322.8,5,22,9,1
5338,2038-08-12,448.2,5,23,14,1
5339,2038-08-13,408.0,7,21,14,0
5340,2038-08-14,489.6,3,22,15,1
5341,2038-08-15,595.8,7,22,19,0
5342,2038-08-16,214.2,4,22,8,1
5343,2038-08-17,355.8,4,23,13,0
5344,2038-08-18,424.8,4,22,15,1
5345,2038-08-19,389.4,6,22,15,0
5346,2038-08-20,342.6,4,22,11,0
5347,2038-08-21,543.0,6,22,14,1
5348,2038-08-22,486.6,4,22,12,0
5349,2038-08-23,449.4,4,21,15,1
5350,2038-08-24,445.8,4,21,12,0
5351,2038-08-25,345.0,4,22,12,1
5352,2038-08-26,561.6,5,22,13,0
5353,2038-08-27,363.0,4,22,10,1
5354,2038-08-28,230.4,4,21,9,0
5355,2038-08-29,434.4,3,22,6,1
5356,2038-08-30,390.0,4,22,11,1
5357,2038-08-31,475.8,6,21,9,1
5358,2038-09-01,448.2,3,21,11,1
5359,2038-09-02,549.0,5,23,18,1
5360,2038-09-03,286.2,4,21,11,1
5361,2038-09-04,540.0,5,23,18,1
5362,2038-09-05,361.2,6,21,14,0
5363,2038-09-06,375.0,6,23,11,0
5364,2038-09-07,337.8,8,23,7,0
5365,2038-09-08,489.6,5,22,11,0
5366,2038-09-09,347.4,5,21,10,0
5367,2038-09-10,655.8,5,21,17,1
5368,2038-09-11,505.2,5,22,21,0
5369,2038-09-12,463.8,4,22,17,1
5370,2038-09-13,364.2,5,21,9,0
5371,2038-09-14,285.6,6,21,12,0
5372,2038-09-15,328.8,4,22,11,1
5373,2038-09-16,394.8,6,21,9,0
5374,2038-09-17,468.0,6,21,12,0
5375,2038-09-18,349.8,7,21,11,0
5376,2038-09-19,553.8,4,22,20,1
5377,2038-09-20,480.0,3,22,13,1
5378,2038-09-21,390.6,5,23,16,0
5379,2038-09-22,503.4,4,21,17,0
5380,2038-09-23,474.0,6,21,15,1
5381,2038-09-24,648.6,6,22,18,1
5382,2038-09-25,418.8,5,22,10,1
5383,2038-09-26,507.6,5,21,16,1
5384,2038-09-27,642.6,4,22,21,1
5385,2038-09-28,368.4,5,22,9,0
5386,2038-09-29,333.6,7,23,10,0
5387,2038-09-30,426.0,5,22,10,0
5388,2038-10-01,665.4,4,21,22,1
5389,2038-10-02,304.8,7,21,7,0
5390,2038-10-03,442.2,4,21,13,0
5391,2038-10-04,581.4,4,23,14,1
5392,2038-10-05,382.8,5,22,10,0
5393,2038-10-06,318.6,3,20,8,1
5394,2038-10-07,285.6,6,22,8,0
5395,2038-10-08,343.8,3,21,11,1
5396,2038-10-09,377.4,5,22,10,1
5397,2038-10-10,512.4,7,21,18,0
5398,2038-10-11,408.6,7,22,10,0
5399,2038-10-12,346.8,5,21,10,1
5400,2038-10-13,627.6,6,22,14,1
5401,2038-10-14,460.2,6,21,13,0
5402,2038-10-15,120.0,7,20,2,0
5403,2038-10-16,353.4,4,22,8,1
5404,2038-10-17,352.2,5,22,10,1
5405,2038-10-18,372.0,6,21,7,1
5406,2038-10-19,507.0,6,21,16,1
5407,2038-10-20,310.2,5,22,5,0
5408,2038-10-21,677.4,5,22,17,1
5409,2038-10-22,216.6,4,22,2,1
5410,2038-10-23,471.6,4,22,12,1
5411,2038-10-24,627.0,6,22,19,1
5412,2038-10-25,385.2,8,21,9,0
5413,2038-10-26,325.2,6,21,12,1
5414,2038-10-27,559.2,6,22,17,1
5415,2038-10-28,390.6,5,22,16,1
5416,2038-10-29,549.6,6,22,13,0
5417,2038-10-30,325.2,5,22,11,1
5418,2038-10-31,520.2,3,22,11,1
5419,2038-11-01,300.0,4,22,6,1
5420,2038-11-02,380.4,3,20,7,1
5421,2038-11-03,454.2,6,22,12,1
5422,2038-11-04,502.8,6,21,13,1
5423,2038-11-05,533.4,2,22,24,1
5424,2038-11-06,451.8,3,22,16,1
5425,2038-11-07,412.8,7,21,10,1
5426,2038-11-08,469.2,2,21,14,1
5427,2038-11-09,237.0,3,20,4,1
5428,2038-11-10,439.2,5,23,12,1
5429,2038-11-11,468.6,5,22,15,1
5430,2038-11-12,615.0,7,21,15,0
5431,2038-11-13,494.4,4,22,12,1
5432,2038-11-14,560.4,8,22,15,0
5433,2038-11-15,504.0,5,22,11,1
5434,2038-11-16,484.8,5,20,14,0
5435,2038-11-17,279.0,6,21,8,1
5436,2038-11-18,301.8,4,22,7,1
5437,2038-11-19,555.0,5,22,18,0
5438,2038-11-20,412.2,6,22,11,0
5439,2038-11-21,380.4,5,21,14,1
5440,2038-11-22,370.8,5,22,8,0
5441,2038-11-23,251.4,7,22,7,0
5442,2038-11-24,487.8,4,22,10,1
5443,2038-11-25,505.2,4,22,14,1
5444,2038-11-26,223.2,6,21,3,1
5445,2038-11-27,442.2,5,22,13,1
5446,2038-11-28,585.0,5,21,15,1
5447,2038-11-29,250.8,5,21,8,0
5448,2038-11-30,412.8,6,22,13,0
5449,2038-12-01,466.8,5,21,13,0
5450,2038-12-02,218.4,6,22,8,0
5451,2038-12-03,398.4,2,23,11,1
5452,2038-12-04,391.8,2,21,12,1
5453,2038-12-05,489.6,4,21,8,1
5454,2038-12-06,380.4,4,22,10,1
5455,2038-12-07,355.8,6,22,12,0
5456,2038-12-08,393.0,5,21,13,0
5457,2038-12-09,428.4,5,21,20,1
5458,2038-12-10,433.8,5,22,8,1
5459,2038-12-11,548.4,5,21,18,1
5460,2038-12-12,328.8,7,22,8,0
5461,2038-12-13,476.4,4,21,12,1
5462,2038-12-14,535.8,6,21,16,0
5463,2038-12-15,460.8,6,22,14,0
5464,2038-12-16,150.0,4,22,2,1
5465,2038-12-17,485.4,5,23,17,1
5466,2038-12-18,456.6,3,22,13,1
5467,2038-12-19,409.8,5,22,10,1
5468,2038-12-20,328.2,6,21,11,0
5469,2038-12-21,453.6,5,22,14,0
5470,2038-12-22,550.2,5,21,15,1
5471,2038-12-23,394.8,6,21,14,1
5472,2038-12-24,400.2,5,22,9,0
5473,2038-12-25,340.8,5,21,12,0
5474,2038-12-26,312.0,5,22,8,1
5475,2038-12-27,370.2,5,21,15,0
5476,2038-12-28,416.4,3,21,11,1
5477,2038-12-29,412.8,5,20,14,0
5478,2038-12-30,253.8,5,22,10,0
5479,2038-12-31,436.2,2,21,12,1
5480,2039-01-01,466.2,5,23,11,0
5481,2039-01-02,335.4,7,21,7,0
5482,2039-01-03,540.0,7,22,17,0
5483,2039-01-04,527.4,4,20,15,0
5484,2039-01-05,262.8,4,23,6,1
5485,2039-01-06,352.8,3,21,8,1
5486,2039-01-07,498.6,6,22,9,0
5487,2039-01-08,547.2,5,21,18,1
5488,2039-01-09,448.2,5,22,16,0
5489,2039-01-10,460.2,4,21,13,0
5490,2039-01-11,255.0,6,22,5,0
5491,2039-01-12,459.0,5,21,14,1
5492,2039-01-13,480.0,4,23,13,1
5493,2039-01-14,356.4,5,21,10,0
5494,2039-01-15,367.8,4,21,18,0
5495,2039-01-16,391.8,7,23,11,0
5496,2039-01-17,555.6,6,22,17,1
5497,2039-01-18,492.0,7,21,10,0
5498,2039-01-19,407.4,5,22,8,1
5499,2039-01-20,288.0,4,22,6,1
5500,2039-01-21,441.6,5,22,12,0
5501,2039-01-22,409.2,4,22,12,1
5502,2039-01-23,387.0,5,21,8,1
5503,2039-01-24,328.8,5,22,8,0
5504,2039-01-25,571.2,6,21,17,0
5505,2039-01-26,586.8,4,20,15,0
5506,2039-01-27,737.4,3,21,20,1
5507,2039-01-28,184.8,4,21,5,1
5508,2039-01-29,466.2,3,22,20,1
5509,2039-01-30,292.8,6,23,8,0
5510,2039-01-31,298.2,6,22,6,0
5511,2039-02-01,411.0,6,20,13,0
5512,2039-02-02,327.6,5,23,4,0
5513,2039-02-03,469.8,6,22,17,0
5514,2039-02-04,368.4,5,22,13,1
5515,2039-02-05,436.8,6,22,9,1
5516,2039-02-06,543.0,3,22,16,1
5517,2039-02-07,425.4,6,22,11,1
5518,2039-02-08,356.4,6,22,12,0
5519,2039-02-09,540.6,5,23,15,1
5520,2039-02-10,349.2,7,20,9,0
5521,2039-02-11,333.0,4,21,7,0
5522,2039-02-12,429.0,6,22,11,0
5523,2039-02-13,381.6,5,21,6,1
5524,2039-02-14,408.0,7,23,10,1
5525,2039-02-15,288.6,5,20,8,0
5526,2039-02-16,391.8,5,21,11,1
5527,2039-02-17,379.8,4,22,8,1
5528,2039-02-18,491.4,5,23,10,0
5529,2039-02-19,488.4,7,22,17,0
5530,2039-02-20,323.4,5,22,9,1
5531,2039-02-21,500.4,4,21,14,1
5532,2039-02-22,204.0,4,23,4,0
5533,2039-02-23,352.2,4,23,11,1
5534,2039-02-24,347.4,6,22,8,0
5535,2039-02-25,451.2,7,20,12,0
5536,2039-02-26,431.4,3,22,10,1
5537,2039-02-27,507.6,4,21,16,1
5538,2039-02-28,393.6,4,22,10,1
5539,2039-03-01,555.6,3,21,17,1
5540,2039-03-02,139.8,4,22,3,0
5541,2039-03-03,428.4,6,21,12,1
5542,2039-03-04,528.6,3,22,13,1
5543,2039-03-05,382.8,5,21,8,0
5544,2039-03-06,418.8,5,22,12,1
5545,2039-03-07,507.6,6,21,14,1
5546,2039-03-08,444.0,3,20,17,1
5547,2039-03-09,420.6,4,22,11,1
5548,2039-03-10,378.6,6,21,10,1
5549,2039-03-11,372.0,6,22,9,0
5550,2039-03-12,402.6,4,22,12,1
5551,2039-03-13,420.0,6,21,8,0
5552,2039-03-14,457.8,5,21,15,0
5553,2039-03-15,210.0,6,21,5,0
5554,2039-03-16,325.2,8,21,12,0
5555,2039-03-17,166.8,6,21,6,0
5556,2039-03-18,429.0,4,22,12,1
5557,2039-03-19,445.8,6,21,16,0
5558,2039-03-20,358.2,7,22,13,0
5559,2039-03-21,349.8,5,21,9,1
5560,2039-03-22,525.6,7,21,15,0
5561,2039-03-23,204.0,3,21,2,1
5562,2039-03-24,421.8,6,23,12,0
5563,2039-03-25,415.2,7,23,8,0
5564,2039-03-26,513.6,4,22,14,1
5565,2039-03-27,216.6,5,22,2,1
5566,2039-03-28,319.2,7,20,10,0
5567,2039-03-29,329.4,6,23,9,1
5568,2039-03-30,503.4,7,21,16,0
5569,2039-03-31,391.8,5,23,8,0
5570,2039-04-01,420.6,9,21,11,0
5571,2039-04-02,389.4,6,23,12,0
5572,2039-04-03,442.2,7,22,12,0
5573,2039-04-04,518.4,2,20,12,1
5574,2039-04-05,442.8,7,22,12,0
5575,2039-04-06,457.2,4,22,12,1
5576,2039-04-07,613.2,4,21,23,1
5577,2039-04-08,247.2,2,21,4,1
5578,2039-04-09,247.8,4,23,8,1
5579,2039-04-10,424.2,4,20,12,1
5580,2039-04-11,354.6,5,22,17,0
5581,2039-04-12,414.6,7,21,16,0
5582,2039-04-13,533.4,5,22,17,1
5583,2039-04-14,357.6,6,22,12,0
5584,2039-04-15,412.8,8,22,18,0
5585,2039-04-16,370.2,5,22,9,1
5586,2039-04-17,409.8,4,21,16,1
5587,2039-04-18,500.4,5,22,13,1
5588,2039-04-19,466.8,6,23,13,0
5589,2039-04-20,411.0,2,21,6,1
5590,2039-04-21,284.4,6,21,4,0
5591,2039-04-22,507.0,4,21,11,1
5592,2039-04-23,353.4,4,22,12,1
5593,2039-04-24,282.6,5,22,7,0
5594,2039-04-25,520.8,4,22,16,1
5595,2039-04-26,338.4,5,21,8,1
5596,2039-04-27,480.6,7,21,15,0
5597,2039-04-28,391.8,6,21,11,0
5598,2039-04-29,478.2,5,21,16,1
5599,2039-04-30,256.2,5,22,7,1
5600,2039-05-01,231.6,3,22,5,1
5601,2039-05-02,415.2,5,22,14,1
5602,2039-05-03,438.0,3,22,16,1
5603,2039-05-04,452.4,5,21,13,1
5604,2039-05-05,297.6,4,22,8,1
5605,2039-05-06,449.4,4,22,15,1
5606,2039-05-07,555.0,4,21,15,0
5607,2039-05-08,346.2,5,22,7,0
5608,2039-05-09,508.8,6,22,14,0
5609,2039-05-10,500.4,6,23,13,1
5610,2039-05-11,528.0,5,22,12,1
5611,2039-05-12,294.6,5,22,6,0
5612,2039-05-13,510.6,3,21,16,1
5613,2039-05-14,340.2,6,21,10,0
5614,2039-05-15,311.4,4,22,9,1
5615,2039-05-16,371.4,6,21,14,1
5616,2039-05-17,339.6,5,21,11,0
5617,2039-05-18,259.2,6,21,6,0
5618,2039-05-19,569.4,4,22,19,1
5619,2039-05-20,372.0,5,22,13,1
5620,2039-05-21,360.0,6,22,12,1
5621,2039-05-22,291.6,4,22,12,1
5622,2039-05-23,380.4,4,21,12,0
5623,2039-05-24,432.6,8,22,12,0
5624,2039-05-25,525.6,7,21,17,0
5625,2039-05-26,543.0,5,21,19,0
5626,2039-05-27,379.2,5,22,11,0
5627,2039-05-28,481.2,5,22,15,1
5628,2039-05-29,551.4,5,22,15,0
5629,2039-05-30,460.8,6,22,15,0
5630,2039-05-31,526.2,6,21,18,0
5631,2039-06-01,418.8,4,23,16,1
5632,2039-06-02,486.0,4,22,14,1
5633,2039-06-03,358.8,4,22,9,1
5634,2039-06-04,415.2,7,21,13,0
5635,2039-06-05,255.0,4,21,7,1
5636,2039-06-06,482.4,3,23,14,1
5637,2039-06-07,383.4,5,22,13,0
5638,2039-06-08,322.8,5,21,6,0
5639,2039-06-09,485.4,3,21,10,1
5640,2039-06-10,422.4,4,22,9,1
5641,2039-06-11,484.8,5,21,15,1
5642,2039-06-12,430.8,6,23,11,1
5643,2039-06-13,250.2,4,23,6,1
5644,2039-06-14,381.0,6,22,14,0
5645,2039-06-15,446.4,2,22,13,1
5646,2039-06-16,395.4,6,22,13,1
5647,2039-06-17,238.2,7,21,7,0
5648,2039-06-18,370.2,7,21,15,0
5649,2039-06-19,391.8,5,20,11,0
5650,2039-06-20,463.8,5,22,11,0
5651,2039-06-21,297.6,8,22,6,0
5652,2039-06-22,297.6,5,21,7,1
5653,2039-06-23,777.0,3,21,30,1
5654,2039-06-24,258.6,4,21,7,1
5655,2039-06-25,204.0,6,21,3,1
5656,2039-06-26,460.8,6,21,10,0
5657,2039-06-27,494.4,5,22,11,1
5658,2039-06-28,400.2,5,21,8,0
5659,2039-06-29,392.4,4,21,8,1
5660,2039-06-30,502.2,7,21,11,0
5661,2039-07-01,387.6,5,20,14,0
5662,2039-07-02,457.2,6,21,6,0
5663,2039-07-03,261.0,4,21,10,1
5664,2039-07-04,400.2,7,23,12,0
5665,2039-07-05,190.2,4,22,11,1
5666,2039-07-06,403.2,5,22,9,0
5667,2039-07-07,258.0,5,22,7,0
5668,2039-07-08,511.8,2,22,20,1
5669,2039-07-09,292.2,5,21,2,0
5670,2039-07-10,497.4,6,21,17,0
5671,2039-07-11,355.2,6,21,7,0
5672,2039-07-12,413.4,3,22,13,1
5673,2039-07-13,370.2,7,21,12,0
5674,2039-07-14,379.8,6,22,7,0
5675,2039-07-15,412.8,4,22,11,1
5676,2039-07-16,397.2,6,22,10,1
5677,2039-07-17,387.0,4,21,12,0
5678,2039-07-18,525.6,5,21,18,1
5679,2039-07-19,512.4,6,23,18,0
5680,2039-07-20,396.6,5,21,9,0
5681,2039-07-21,453.0,8,21,14,0
5682,2039-07-22,549.0,5,21,17,0
5683,2039-07-23,361.8,6,22,10,0
5684,2039-07-24,581.4,6,22,15,0
5685,2039-07-25,630.0,4,21,23,1
5686,2039-07-26,338.4,5,22,7,0
5687,2039-07-27,498.0,6,23,14,0
5688,2039-07-28,279.0,4,21,7,1
5689,2039-07-29,343.2,4,20,9,1
5690,2039-07-30,411.0,4,22,10,1
5691,2039-07-31,367.8,5,22,14,1
5692,2039-08-01,628.2,5,22,21,1
5693,2039-08-02,282.0,7,21,9,0
5694,2039-08-03,421.2,4,22,17,1
5695,2039-08-04,273.0,7,22,8,0
5696,2039-08-05,408.6,8,21,10,0
5697,2039-08-06,697.2,4,22,18,1
5698,2039-08-07,429.6,5,21,16,1
5699,2039-08-08,387.0,5,22,10,1
5700,2039-08-09,424.8,4,22,9,1
5701,2039-08-10,493.2,4,23,14,0
5702,2039-08-11,320.4,6,21,9,0
5703,2039-08-12,418.2,6,22,10,0
5704,2039-08-13,352.8,3,22,10,1
5705,2039-08-14,395.4,4,22,11,1
5706,2039-08-15,314.4,6,23,9,0
5707,2039-08-16,337.8,5,22,5,1
5708,2039-08-17,577.2,3,22,19,1
5709,2039-08-18,476.4,6,22,16,1
5710,2039-08-19,432.0,7,22,12,0
5711,2039-08-20,358.8,4,21,9,1
5712,2039-08-21,546.6,5,22,17,1
5713,2039-08-22,508.2,6,23,14,0
5714,2039-08-23,380.4,5,23,9,0
5715,2039-08-24,416.4,6,21,14,0
5716,2039-08-25,322.8,5,21,12,0
5717,2039-08-26,477.6,3,21,13,1
5718,2039-08-27,463.8,5,22,16,0
5719,2039-08-28,532.2,6,20,14,0
5720,2039-08-29,408.6,5,23,16,1
5721,2039-08-30,529.2,6,23,20,0
5722,2039-08-31,465.0,6,22,15,1
5723,2039-09-01,638.4,6,22,23,1
5724,2039-09-02,584.4,5,21,17,1
5725,2039-09-03,460.8,5,22,11,1
5726,2039-09-04,280.8,3,22,5,1
5727,2039-09-05,573.6,6,21,17,1
5728,2039-09-06,193.2,4,22,6,1
5729,2039-09-07,414.0,4,23,13,1
5730,2039-09-08,533.4,6,21,15,1
5731,2039-09-09,327.6,7,22,7,0
5732,2039-09-10,450.6,4,22,9,1
5733,2039-09-11,268.2,5,22,7,1
5734,2039-09-12,659.4,7,22,21,0
5735,2039-09-13,456.6,4,21,15,1
5736,2039-09-14,384.6,5,22,9,1
5737,2039-09-15,229.2,6,22,5,0
5738,2039-09-16,350.4,3,22,8,1
5739,2039-09-17,415.8,3,22,9,1
5740,2039-09-18,416.4,6,22,10,0
5741,2039-09-19,498.6,6,21,16,0
5742,2039-09-20,342.0,6,22,6,0
5743,2039-09-21,556.2,6,22,17,1
5744,2039-09-22,239.4,3,22,4,1
5745,2039-09-23,424.8,5,23,12,1
5746,2039-09-24,410.4,7,20,9,0
5747,2039-09-25,621.0,6,21,16,1
5748,2039-09-26,582.6,5,21,18,0
5749,2039-09-27,423.6,6,23,16,0
5750,2039-09-28,484.2,3,23,14,1
5751,2039-09-29,506.4,6,22,11,0
5752,2039-09-30,501.6,4,22,18,1
5753,2039-10-01,251.4,6,21,8,1
5754,2039-10-02,490.8,3,22,14,1
5755,2039-10-03,521.4,4,21,17,1
5756,2039-10-04,507.6,4,23,16,1
5757,2039-10-05,455.4,5,22,14,1
5758,2039-10-06,432.0,6,23,14,0
5759,2039-10-07,457.8,4,21,16,1
5760,2039-10-08,425.4,6,22,11,0
5761,2039-10-09,591.6,7,21,18,0
5762,2039-10-10,583.8,7,21,21,0
5763,2039-10-11,332.4,6,23,4,1
5764,2039-10-12,387.0,3,22,10,1
5765,2039-10-13,365.4,6,21,7,0
5766,2039-10-14,336.0,4,22,9,0
5767,2039-10-15,439.8,3,23,13,1
5768,2039-10-16,483.6,6,22,14,1
5769,2039-10-17,399.0,6,22,11,0
5770,2039-10-18,407.4,5,22,15,1
5771,2039-10-19,430.2,5,22,9,0
5772,2039-10-20,375.6,8,20,10,0
5773,2039-10-21,357.6,5,21,15,1
5774,2039-10-22,361.8,3,23,10,1
5775,2039-10-23,399.6,5,22,6,1
5776,2039-10-24,693.0,5,22,22,0
5777,2039-10-25,520.8,5,21,16,1
5778,2039-10-26,485.4,4,22,13,1
5779,2039-10-27,585.0,7,22,16,0
5780,2039-10-28,464.4,6,23,14,1
5781,2039-10-29,340.8,4,23,5,1
5782,2039-10-30,386.4,6,22,13,0
5783,2039-10-31,291.0,6,22,9,0
5784,2039-11-01,431.4,6,22,13,0
5785,2039-11-02,501.0,4,22,14,1
5786,2039-11-03,581.4,4,22,16,1
5787,2039-11-04,325.2,3,22,8,1
5788,2039-11-05,285.0,4,21,8,1
5789,2039-11-06,507.0,6,22,10,0
5790,2039-11-07,540.6,6,23,19,1
5791,2039-11-08,327.0,6,21,10,0
5792,2039-11-09,502.8,3,22,14,1
5793,2039-11-10,617.4,5,21,12,0
5794,2039-11-11,390.0,7,22,10,0
5795,2039-11-12,436.8,5,22,13,0
5796,2039-11-13,536.4,4,21,16,1
5797,2039-11-14,537.0,5,21,15,0
5798,2039-11-15,240.6,5,23,7,0
5799,2039-11-16,539.4,4,22,14,1
